datetime,hmm_p_state_0,hmm_p_state_1,hmm_p_state_2,hmm_p_state_3,hmm_n_states,hmm_transition_prob,hmm_crisis_prob,vol_percentile,realized_vol,fwd_vol_ewma,trend_strength,hurst,changepoint_prob,run_length,cp_entropy,hilbert_period,hilbert_confidence,bid_ask_imbalance,depth_ratio,spread_bps,depth_decay_bid,depth_decay_ask,condition_scale
2025-01-01 00:00:00+00:00,0.5,0.5,0.0,0.0,2.0,0.5,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,40.0,0.0,,,,,,0.0
2025-01-01 01:00:00+00:00,4.2329645766168843e-19,2.419195239782267e-19,0.9999999999,0.0,3.0,0.9565217391304296,0.0,,0.0,0.009502499321768276,0.0,0.5,0.006666666666666668,1.0,0.04004863019043294,40.0,0.0,,,,,,0.0
2025-01-01 02:00:00+00:00,4.2888342236075424e-09,3.4228880754821087e-09,0.9999999921882777,0.0,3.0,0.9565217391304296,0.0,100.0,0.010013062218834568,0.009283400377259847,0.0,0.5,0.004554133402400911,2.0,0.0580123629853826,40.0,0.0,,,,,,0.0
2025-01-01 03:00:00+00:00,4.182580873827791e-09,3.1317943337032835e-09,0.9999999925856247,0.0,3.0,0.9565217391304296,0.0,50.0,0.0074233602324818345,0.009131332678684875,0.0,0.5,0.0036508808778631485,3.0,0.06539460924109171,40.0,0.0,,,,,,0.0
2025-01-01 04:00:00+00:00,4.171115149887155e-09,3.441275116595071e-09,0.9999999922876098,0.0,3.0,0.9565217391304296,0.0,33.33333333333333,0.006083001220310181,0.008928976083197487,0.0,0.5,0.0031258805455144753,4.0,0.06715244295168982,40.0,0.0,,,,,,0.0
2025-01-01 05:00:00+00:00,4.249486942687379e-09,3.6639776386670173e-09,0.9999999919865356,0.0,3.0,0.9565217391304296,0.0,50.0,0.00617018364538911,0.008692716860229158,0.0,0.5,0.0027741973786944646,5.0,0.06589956199902355,40.0,0.0,,,,,,0.0
2025-01-01 06:00:00+00:00,4.2016127608864355e-09,3.893041801508688e-09,0.9999999918053454,0.0,3.0,0.9565217391304296,0.0,20.0,0.005687948758792993,0.008430422916812784,0.0,0.5,0.002517889814325605,6.0,0.0631058698912317,40.0,0.0,,,,,,0.0
2025-01-01 07:00:00+00:00,4.177544352337573e-09,3.8862105926967745e-09,0.9999999918362451,0.0,3.0,0.9565217391304296,0.0,16.666666666666664,0.0052014128235536835,0.00817851408955086,0.0,0.5,0.0023208476535454573,7.0,0.05962428151857324,40.0,0.0,,,,,,0.0
2025-01-01 08:00:00+00:00,4.168100489994123e-09,3.6353905341091796e-09,0.9999999920965089,0.0,3.0,0.9565217391304296,0.0,14.285714285714285,0.00485440110689224,0.007977870896077729,0.0,0.5,0.0021634245000814525,8.0,0.055944413537922254,40.0,0.0,,,,,,0.0
2025-01-01 09:00:00+00:00,4.1774984779132735e-09,3.885929600343922e-09,0.999999991836572,0.0,3.0,0.9565217391304296,0.0,12.5,0.004550922338171436,0.007740076826230263,0.0,0.5,0.0020339558941130983,9.0,0.05233913136381446,40.0,0.0,,,,,,0.0
2025-01-01 10:00:00+00:00,4.323701551559616e-09,3.2056849273749492e-09,0.9999999923706137,0.0,3.0,0.9565217391304296,0.0,33.33333333333333,0.004936189716903992,0.00763525968612688,0.0,0.5,0.001925372698617865,10.0,0.04895497017630961,40.0,0.969847954312325,,,,,,0.0
2025-01-01 11:00:00+00:00,4.319065812538145e-09,3.2342963198811375e-09,0.999999992346638,0.0,3.0,0.9565217391304296,0.0,40.0,0.005113071599943294,0.0075291834165309955,0.0,0.5,0.0018321872326100476,11.0,0.04585090683495167,40.0,0.9591165525790807,,,,,,0.0
2025-01-01 12:00:00+00:00,4.1724539351522205e-09,3.837134032316168e-09,0.999999991890412,0.0,3.0,0.9565217391304296,0.0,27.27272727272727,0.004889684202703277,0.007314393322219067,0.0,0.5,0.0017511013755018188,12.0,0.043044760280708666,39.636870446958866,0.9474268717520982,,,,,,0.0
2025-01-01 13:00:00+00:00,4.168161689870495e-09,3.6219901337763717e-09,0.9999999921098482,0.0,3.0,0.9565217391304296,0.0,16.666666666666664,0.004754268307192915,0.007148453008958339,0.0,0.5,0.0016800552356546193,13.0,0.04053552236192447,38.6188106438809,0.9339565116139477,,,,,,0.0
2025-01-01 14:00:00+00:00,4.2504674910971065e-09,3.658219455829411e-09,0.9999999919913131,0.0,3.0,0.9565217391304296,0.0,15.384615384615385,0.0047018698528974905,0.006976396028130383,0.0,0.5,0.0016170047636304963,14.0,0.038303185234650636,37.14061148448704,0.9190078965373077,,,,,,0.0
2025-01-01 15:00:00+00:00,4.3115622584172545e-09,3.280845858594174e-09,0.9999999923075918,0.0,3.0,0.9565217391304296,0.0,28.57142857142857,0.004788634234423294,0.006891253872769288,0.0,0.5,0.0015606117370815836,15.0,0.036321760989015475,35.99759813473538,0.9034442132584991,,,,,,0.0
